Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
422	Universal Building Set / Basic Set	1845-1	20th Anniversary Jackpot Bucket	1993	24.22	24.8 x 23.8 x 29.5
422	Universal Building Set / Basic Set	3026-1	25th Anniversary Silver Tub	1998	?	? x ? x ?
395	Samsonite / Supplemental	047-1	Gates and Fences plus one 10 x 10 stud red base plate	1967	?	? x ? x ?
166	Educational & Dacta / Soft Bricks	9022-1	Extra Soft Bricks	1999	?	? x ? x ?
166	Educational & Dacta / Soft Bricks	9021-1	Medium set of Soft Bricks	1999	?	? x ? x ?
422	Universal Building Set / Classic Basic	1194-1	Classic Building Table	1999	?	? x ? x ?
422	Universal Building Set / Classic Basic	3040-1	Challenger Set 200	1998	?	19 x 14.2 x 5.8
422	Universal Building Set / Classic Basic	4214-1	Medium Bucket - My Little Farm	1998	?	? x ? x ?
422	Universal Building Set / Classic Basic	4220-1	Large Box of Bricks	1998	?	? x ? x ?
422	Universal Building Set / Classic Basic	4226-1	Building Monsters	1998	?	? x ? x ?
422	Universal Building Set / Classic Basic	4281-1	Classic Trial Size polybag	1999	3.91	17.4 x 17.9 x 1.6
422	Universal Building Set / Classic Basic	4282-1	Classic Trial Size polybag	1999	?	? x ? x ?
422	Universal Building Set / Classic Basic	4283-1	Classic Trial Box	2000	?	? x ? x ?
422	Universal Building Set / Classic Basic	4284-1	Classic Trial Size	1999	14.3	19 x 14 x 4.5
422	Universal Building Set / Classic Basic	4288-1	Large Bucket	1999	26.5	? x ? x ?
422	Universal Building Set / Classic Basic	4291-1	Classic Build & Store Tub	1999	?	? x ? x ?
422	Universal Building Set / Classic Basic	4293-1	Classic Value Pack	1999	45	73.7 x 38.1 x 7.6
166	Educational & Dacta / Soft Bricks	9020-1	Soft Starter Set	1998	?	40 x 40 x 49
169	Sculptures	10024-1	Red Baron	2002	160	38 x 29 x 7
171	Creator / Basic Set	4103-1	Fun with Bricks	2002	25	21.5 x 21.5 x 21.1
171	Creator / Basic Set	4105-1	Imagine and Build	2002	38	21.4 x 21.4 x 27.5
516	4 Juniors / Jack Stone / Airport	4615-1	Red Recon Flyer	2002	2.6	14.4 x 14.4 x 4.7
516	4 Juniors / Jack Stone / Gas Station	4616-1	Rapid Response Tanker	2002	?	19 x 5.9 x 14.2
516	4 Juniors / Jack Stone / Airport	4617-1	Dual Turbo Prop	2002	?	? x ? x ?
516	4 Juniors / Jack Stone / Airport	4618-1	Twin Rotor Cargo	2002	8	28.5 x 28.5 x 7
516	4 Juniors / Jack Stone / Airport	4619-1	A.I.R. Patrol Jet	2002	8	38 x 28.5 x 9
516	4 Juniors / Jack Stone / Airport	4620-1	A.I.R. Operations HQ	2002	9	57.3 x 38.2 x 9.1
179	Racers / Track System	4586-1	Stunt Race Track	2002	85	28.5 x 28.5 x 5.8
179	Racers / Drome Racers	4587-1	Duel Racers	2002	78	38.1 x 28.3 x 5.8
179	Racers / Track System	4588-1	Off Road Race Track	2002	138	48 x 28.5 x 9.5
179	Racers / Radio Control	4589-1	RC Nitro Flash	2002	86	? x ? x ?
273	BIONICLE / Toa Nuva	8566-1	Onua Nuva	2002	27.3	8.8 x 8.8 x 18.3
